date,ticker,open,high,low,close,adj_close,volume
2024-09-27,438900.KS,10345.0,10410.0,10300.0,10380.0,10064.2568359375,20047
2024-09-30,438900.KS,10430.0,10435.0,10260.0,10280.0,9967.298828125,31525
2024-10-02,438900.KS,10165.0,10165.0,9960.0,9970.0,9666.728515625,37903
2024-10-04,438900.KS,9975.0,10015.0,9930.0,9980.0,9676.4248046875,23767
2024-10-07,438900.KS,10030.0,10150.0,9975.0,10120.0,9812.1669921875,38207
2024-10-08,438900.KS,10120.0,10120.0,9975.0,9975.0,9671.5771484375,23314
2024-10-10,438900.KS,10005.0,10185.0,10000.0,10185.0,9875.189453125,30674
2024-10-11,438900.KS,10165.0,10190.0,10015.0,10050.0,9744.296875,72943
2024-10-14,438900.KS,10060.0,10245.0,10050.0,10235.0,9923.66796875,46283
2024-10-15,438900.KS,10275.0,10275.0,10180.0,10230.0,9918.8203125,40875
2024-10-16,438900.KS,10245.0,10245.0,10135.0,10185.0,9875.189453125,11190
2024-10-17,438900.KS,10250.0,10250.0,10070.0,10070.0,9763.6875,14652
2024-10-18,438900.KS,10105.0,10105.0,9960.0,10000.0,9695.8173828125,25079
2024-10-21,438900.KS,10025.0,10095.0,9965.0,10000.0,9695.8173828125,34720
2024-10-22,438900.KS,10060.0,10100.0,9860.0,10085.0,9778.2314453125,41677
2024-10-23,438900.KS,10080.0,10080.0,9905.0,9920.0,9618.25,26772
2024-10-24,438900.KS,9900.0,10000.0,9900.0,9935.0,9632.79296875,12834
2024-10-25,438900.KS,9975.0,9975.0,9780.0,9810.0,9511.5966796875,28849
2024-10-28,438900.KS,9885.0,9910.0,9845.0,9875.0,9574.619140625,26365
2024-10-29,438900.KS,9915.0,9965.0,9805.0,9930.0,9627.9462890625,21028
2024-10-31,438900.KS,9970.0,10105.0,9890.0,10090.0,9783.078125,27639
2024-11-01,438900.KS,10090.0,10110.0,9990.0,10020.0,9715.2080078125,24847
2024-11-04,438900.KS,10090.0,10345.0,10035.0,10320.0,10006.0830078125,46734
2024-11-06,438900.KS,10365.0,10425.0,10270.0,10320.0,10006.0830078125,49327
2024-11-07,438900.KS,10275.0,10275.0,10140.0,10245.0,9933.3642578125,27476
2024-11-08,438900.KS,10245.0,10285.0,10120.0,10150.0,9841.2548828125,30501
2024-11-11,438900.KS,10160.0,10160.0,9910.0,9920.0,9618.25,60797
2024-11-12,438900.KS,9875.0,9920.0,9730.0,9775.0,9477.6611328125,24387
2024-11-13,438900.KS,9650.0,9790.0,9650.0,9695.0,9400.09375,19126
2024-11-14,438900.KS,9695.0,9750.0,9575.0,9720.0,9424.333984375,18634
2024-11-15,438900.KS,9740.0,9740.0,9025.0,9655.0,9361.310546875,38718
2024-11-18,438900.KS,9635.0,9900.0,9595.0,9885.0,9584.314453125,29449
2024-11-19,438900.KS,9955.0,10010.0,9885.0,9940.0,9637.6416015625,23289
2024-11-20,438900.KS,9920.0,10165.0,9905.0,10110.0,9802.470703125,28888
2024-11-21,438900.KS,10150.0,10150.0,10005.0,10010.0,9705.5126953125,13889
2024-11-22,438900.KS,10045.0,10075.0,9975.0,10020.0,9715.2080078125,20368
2024-11-25,438900.KS,10040.0,10090.0,9945.0,9945.0,9642.4892578125,22867
2024-11-26,438900.KS,9970.0,10050.0,9820.0,10050.0,9744.296875,63746
2024-11-27,438900.KS,10030.0,10160.0,10005.0,10145.0,9836.40625,20438
2024-11-28,438900.KS,10200.0,10200.0,10130.0,10180.0,9870.3408203125,24349
2024-11-29,438900.KS,10205.0,10205.0,9995.0,10025.0,9720.0556640625,61758
2024-12-02,438900.KS,10205.0,10205.0,10055.0,10095.0,9787.927734375,36114
2024-12-03,438900.KS,10170.0,10370.0,10125.0,10330.0,10015.7783203125,25416
2024-12-04,438900.KS,10170.0,10470.0,10170.0,10365.0,10049.7138671875,40285
2024-12-05,438900.KS,10315.0,10335.0,10240.0,10290.0,9976.99609375,26653
2024-12-06,438900.KS,10290.0,10305.0,10030.0,10175.0,9865.4931640625,43913
2024-12-09,438900.KS,10035.0,10035.0,9875.0,9875.0,9574.619140625,141612
2024-12-10,438900.KS,9950.0,10450.0,9950.0,10415.0,10098.1923828125,19784
2024-12-11,438900.KS,10420.0,10695.0,10415.0,10610.0,10287.26171875,34578
2024-12-12,438900.KS,10635.0,10715.0,10585.0,10655.0,10330.892578125,24223
2024-12-13,438900.KS,10670.0,10760.0,10620.0,10730.0,10403.611328125,32911
2024-12-16,438900.KS,10805.0,10855.0,10660.0,10795.0,10466.6337890625,46484
2024-12-17,438900.KS,10800.0,10850.0,10655.0,10770.0,10442.3955078125,38614
2024-12-18,438900.KS,10770.0,10870.0,10725.0,10815.0,10486.025390625,19678
2024-12-19,438900.KS,10660.0,11075.0,10630.0,10950.0,10616.9189453125,73622
2024-12-20,438900.KS,10950.0,10960.0,10665.0,10770.0,10442.3955078125,30265
2024-12-23,438900.KS,10800.0,10910.0,10700.0,10880.0,10549.048828125,24797
2024-12-24,438900.KS,10880.0,10955.0,10845.0,10950.0,10616.9189453125,20919
2024-12-26,438900.KS,10960.0,11005.0,10775.0,10775.0,10447.2421875,26347
2024-12-27,438900.KS,10775.0,10805.0,10655.0,10715.0,10389.0673828125,23790
2024-12-30,438900.KS,10715.0,10740.0,10630.0,10705.0,10379.3720703125,16475
2025-01-02,438900.KS,10725.0,10770.0,10535.0,10565.0,10243.630859375,29208
2025-01-03,438900.KS,10535.0,10665.0,10535.0,10620.0,10296.9560546875,12733
2025-01-06,438900.KS,10625.0,10625.0,10525.0,10585.0,10263.0224609375,15286
2025-01-07,438900.KS,10585.0,10600.0,10505.0,10505.0,10185.455078125,34301
2025-01-08,438900.KS,10440.0,10545.0,10415.0,10430.0,10112.736328125,54188
2025-01-09,438900.KS,10430.0,10515.0,10380.0,10505.0,10185.455078125,31519
2025-01-10,438900.KS,10505.0,10505.0,10355.0,10490.0,10170.912109375,17112
2025-01-13,438900.KS,10465.0,10500.0,10360.0,10375.0,10059.41015625,17235
2025-01-14,438900.KS,10385.0,10400.0,10280.0,10300.0,9986.69140625,15221
2025-01-15,438900.KS,10290.0,10345.0,10205.0,10235.0,9923.66796875,25054
2025-01-16,438900.KS,10285.0,10300.0,10225.0,10285.0,9972.1474609375,23669
2025-01-17,438900.KS,10285.0,10390.0,10280.0,10295.0,9981.8427734375,39231
2025-01-20,438900.KS,10325.0,10365.0,10245.0,10260.0,9947.9072265625,25424
2025-01-21,438900.KS,10315.0,10335.0,10135.0,10240.0,9928.517578125,18099
2025-01-22,438900.KS,10270.0,10270.0,10125.0,10145.0,9836.40625,21646
2025-01-23,438900.KS,10160.0,10160.0,9960.0,10020.0,9715.2080078125,20202
2025-01-24,438900.KS,10035.0,10070.0,9990.0,10060.0,9753.9921875,11538
2025-01-31,438900.KS,10060.0,10140.0,10000.0,10045.0,9739.447265625,12079
2025-02-03,438900.KS,9930.0,10075.0,9900.0,10060.0,9753.9921875,28632
2025-02-04,438900.KS,10060.0,10135.0,10050.0,10115.0,9807.318359375,27219
2025-02-05,438900.KS,10200.0,10325.0,10195.0,10235.0,9923.66796875,46841
2025-02-06,438900.KS,10275.0,10690.0,10275.0,10620.0,10296.9560546875,89977
2025-02-07,438900.KS,10615.0,10620.0,10505.0,10515.0,10195.1513671875,30101
2025-02-10,438900.KS,10510.0,10650.0,10470.0,10580.0,10258.1748046875,22454
2025-02-11,438900.KS,10565.0,10590.0,10455.0,10570.0,10248.4775390625,42098
2025-02-12,438900.KS,10590.0,10730.0,10585.0,10675.0,10350.2841796875,43326
2025-02-13,438900.KS,10690.0,10695.0,10530.0,10600.0,10277.56640625,26610
2025-02-14,438900.KS,10600.0,10910.0,10600.0,10875.0,10544.201171875,132713
2025-02-17,438900.KS,10890.0,11010.0,10890.0,10940.0,10607.2236328125,111534
2025-02-18,438900.KS,10940.0,10960.0,10810.0,10855.0,10524.80859375,39967
2025-02-19,438900.KS,10855.0,11020.0,10855.0,10950.0,10616.9189453125,101029
2025-02-20,438900.KS,10950.0,11030.0,10940.0,11010.0,10675.09375,39375
2025-02-21,438900.KS,11040.0,11115.0,10955.0,11085.0,10747.8125,42573
2025-02-24,438900.KS,11050.0,11195.0,10995.0,11150.0,10810.8359375,57235
2025-02-25,438900.KS,11045.0,11120.0,10985.0,11015.0,10679.9423828125,28672
2025-02-26,438900.KS,11030.0,11065.0,10935.0,11010.0,10675.09375,24682
2025-02-27,438900.KS,11045.0,11090.0,10990.0,11090.0,10752.66015625,32101
2025-02-28,438900.KS,11020.0,11020.0,10805.0,10805.0,10476.330078125,43809
2025-03-04,438900.KS,10855.0,11005.0,10815.0,10925.0,10592.6806640625,41604
